100_1.dat - 100_2.dat: 0.987074494361877
100_1.dat - 100_3.dat: 0.999916553497314
100_1.dat - 100_4.dat: 0.901702642440796
100_1.dat - 100_5.dat: 0.999618887901306
100_1.dat - 100_6.dat: 0.981127619743347
100_1.dat - 100_7.dat: 0.993583619594574
100_1.dat - 100_8.dat: 0.663553774356842
100_1.dat - 10_1.dat: 0.190234154462814
100_1.dat - 10_2.dat: 0.011832850985229
100_1.dat - 10_3.dat: 0.105758346617222
100_1.dat - 10_4.dat: 0.0041161747649312
100_1.dat - 10_5.dat: 0.147734478116035
100_1.dat - 10_6.dat: 0.0359817296266556
100_1.dat - 10_7.dat: 0.0778688192367554
100_1.dat - 10_8.dat: 0.0380141399800777
100_1.dat - 11_1.dat: 0.0394770093262196
100_1.dat - 11_2.dat: 0.0423106662929058
100_1.dat - 11_3.dat: 0.0104998853057623
100_1.dat - 11_4.dat: 0.0141579462215304
100_1.dat - 11_5.dat: 0.104302056133747
100_1.dat - 11_6.dat: 0.0477937273681164
100_1.dat - 11_7.dat: 0.178925111889839
100_1.dat - 11_8.dat: 0.00424552382901311
100_1.dat - 12_1.dat: 0.168933421373367
100_1.dat - 12_2.dat: 0.0130666457116604
100_1.dat - 12_3.dat: 0.0896131247282028
100_1.dat - 12_4.dat: 0.0844214111566544
100_1.dat - 12_5.dat: 0.0413688495755196
100_1.dat - 12_6.dat: 0.00872835796326399
100_1.dat - 12_7.dat: 0.0452866591513157
100_1.dat - 12_8.dat: 0.0148846386000514
100_1.dat - 13_1.dat: 0.355382114648819
100_1.dat - 13_2.dat: 0.165405958890915
100_1.dat - 13_3.dat: 0.53904926776886
100_1.dat - 13_4.dat: 0.0319620557129383
100_1.dat - 13_5.dat: 0.322255402803421
100_1.dat - 13_6.dat: 0.142080157995224
100_1.dat - 13_7.dat: 0.422938883304596
100_1.dat - 13_8.dat: 0.0689660757780075
100_1.dat - 14_1.dat: 0.334623903036118
100_1.dat - 14_2.dat: 0.0369329862296581
100_1.dat - 14_3.dat: 0.330117672681808
100_1.dat - 14_4.dat: 0.110316932201385
100_1.dat - 14_5.dat: 0.21013043820858
100_1.dat - 14_6.dat: 0.0489564351737499
100_1.dat - 14_7.dat: 0.208130583167076
100_1.dat - 14_8.dat: 0.118034809827805
100_1.dat - 15_1.dat: 0.130086436867714
100_1.dat - 15_2.dat: 0.0255389325320721
100_1.dat - 15_3.dat: 0.108372703194618
100_1.dat - 15_4.dat: 0.0622349567711353
100_1.dat - 15_5.dat: 0.0294538736343384
100_1.dat - 15_6.dat: 0.0164440721273422
100_1.dat - 15_7.dat: 0.110462456941605
100_1.dat - 15_8.dat: 0.10100033134222
100_1.dat - 16_1.dat: 0.13661140203476
100_1.dat - 16_2.dat: 0.178926706314087
100_1.dat - 16_3.dat: 0.234072864055634
100_1.dat - 16_4.dat: 0.00842493120580912
100_1.dat - 16_5.dat: 0.165612578392029
100_1.dat - 16_6.dat: 0.13319593667984
100_1.dat - 16_7.dat: 0.0432995408773422
100_1.dat - 16_8.dat: 0.00742616690695286
100_1.dat - 17_1.dat: 0.00253309053368866
100_1.dat - 17_2.dat: 0.00808082707226276
100_1.dat - 17_3.dat: 0.0273085832595825
100_1.dat - 17_4.dat: 0.0123437913134694
100_1.dat - 17_5.dat: 0.00109743559733033
100_1.dat - 17_6.dat: 0.00814516004174948
100_1.dat - 17_7.dat: 0.00556414341554046
100_1.dat - 17_8.dat: 0.0198375824838877
100_1.dat - 18_1.dat: 0.107411615550518
100_1.dat - 18_2.dat: 0.101411327719688
100_1.dat - 18_3.dat: 0.321379512548447
100_1.dat - 18_4.dat: 0.0392367765307426
100_1.dat - 18_5.dat: 0.00144079956226051
100_1.dat - 18_6.dat: 0.00188612786587328
100_1.dat - 18_7.dat: 0.0999084860086441
100_1.dat - 18_8.dat: 0.0109381284564734
100_1.dat - 19_1.dat: 0.0399734824895859
100_1.dat - 19_2.dat: 0.0204556155949831
100_1.dat - 19_3.dat: 0.0584980025887489
100_1.dat - 19_4.dat: 0.0390601083636284
100_1.dat - 19_5.dat: 0.0540237724781036
100_1.dat - 19_6.dat: 0.0328486189246178
