24_6.dat - 100_1.dat: 0.0143852075561881
24_6.dat - 100_2.dat: 0.0928138792514801
24_6.dat - 100_3.dat: 0.00211678422056139
24_6.dat - 100_4.dat: 0.13891464471817
24_6.dat - 100_5.dat: 0.0176031123846769
24_6.dat - 100_6.dat: 0.016056951135397
24_6.dat - 100_7.dat: 0.135766059160233
24_6.dat - 100_8.dat: 0.0364044569432735
24_6.dat - 10_1.dat: 0.102112963795662
24_6.dat - 10_2.dat: 0.293280154466629
24_6.dat - 10_3.dat: 0.0218033101409674
24_6.dat - 10_4.dat: 0.263812720775604
24_6.dat - 10_5.dat: 0.00690464768558741
24_6.dat - 10_6.dat: 0.215150728821754
24_6.dat - 10_7.dat: 0.0220324974507093
24_6.dat - 10_8.dat: 0.0941106975078583
24_6.dat - 11_1.dat: 0.0710200294852257
24_6.dat - 11_2.dat: 0.265964925289154
24_6.dat - 11_3.dat: 0.0897549316287041
24_6.dat - 11_4.dat: 0.323272377252579
24_6.dat - 11_5.dat: 0.0651254057884216
24_6.dat - 11_6.dat: 0.187264144420624
24_6.dat - 11_7.dat: 0.098560705780983
24_6.dat - 11_8.dat: 0.19845575094223
24_6.dat - 12_1.dat: 0.0630866214632988
24_6.dat - 12_2.dat: 0.248807147145271
24_6.dat - 12_3.dat: 0.00536425737664104
24_6.dat - 12_4.dat: 0.0272028334438801
24_6.dat - 12_5.dat: 0.0348990969359875
24_6.dat - 12_6.dat: 0.158709570765495
24_6.dat - 12_7.dat: 0.0186920370906591
24_6.dat - 12_8.dat: 0.112344607710838
24_6.dat - 13_1.dat: 0.00122429069597274
24_6.dat - 13_2.dat: 0.0152970496565104
24_6.dat - 13_3.dat: 0.00302508193999529
24_6.dat - 13_4.dat: 0.0155080901458859
24_6.dat - 13_5.dat: 0.00134243187494576
24_6.dat - 13_6.dat: 0.014745332300663
24_6.dat - 13_7.dat: 0.013813947327435
24_6.dat - 13_8.dat: 0.045278400182724
24_6.dat - 14_1.dat: 0.0496866330504417
