100_1.dat - 100_2.dat: 66.4618912166492
100_1.dat - 100_3.dat: 67.0827289582656
100_1.dat - 100_4.dat: 25.9685129091432
100_1.dat - 100_5.dat: 62.7245041101157
100_1.dat - 100_6.dat: 44.0405209159845
100_1.dat - 100_7.dat: 34.2778133204316
100_1.dat - 100_8.dat: 37.3258505353267
100_1.dat - 10_1.dat: 10.4330820244074
100_1.dat - 10_2.dat: 9.89429128378356
100_1.dat - 10_3.dat: 10.4732220533942
100_1.dat - 10_4.dat: 10.9068752888817
100_1.dat - 10_5.dat: 6.97954294970564
100_1.dat - 10_6.dat: 13.7420432097662
100_1.dat - 10_7.dat: 8.23922489204112
100_1.dat - 10_8.dat: 13.970651117672
100_1.dat - 11_1.dat: 11.7320896606075
100_1.dat - 11_2.dat: 13.0575513404206
100_1.dat - 11_3.dat: 19.3878688422566
100_1.dat - 11_4.dat: 11.784006334604
100_1.dat - 11_5.dat: 14.4596095133242
100_1.dat - 11_6.dat: 11.556603722855
100_1.dat - 11_7.dat: 7.0467794224076
100_1.dat - 11_8.dat: 8.25287030237059
100_1.dat - 12_1.dat: 11.9445024179608
100_1.dat - 12_2.dat: 5.68284813765594
100_1.dat - 12_3.dat: 8.49553955344937
100_1.dat - 12_4.dat: 8.66403449708936
100_1.dat - 12_5.dat: 16.9705243336052
100_1.dat - 12_6.dat: 7.49857222635842
100_1.dat - 12_7.dat: 10.3245310574899
100_1.dat - 12_8.dat: 9.4915679121867
100_1.dat - 13_1.dat: 9.44564403792361
100_1.dat - 13_2.dat: 10.8167845078352
100_1.dat - 13_3.dat: 13.636562850955
100_1.dat - 13_4.dat: 9.57563833247649
100_1.dat - 13_5.dat: 12.6427913343019
100_1.dat - 13_6.dat: 8.46214206671876
100_1.dat - 13_7.dat: 5.01030662775944
100_1.dat - 13_8.dat: 7.80720391650574
100_1.dat - 14_1.dat: 3.91468606017559
100_1.dat - 14_2.dat: 11.0936471705609
100_1.dat - 14_3.dat: 13.483195370268
100_1.dat - 14_4.dat: 16.5388876005927
100_1.dat - 14_5.dat: 11.7558766558178
100_1.dat - 14_6.dat: 16.112123662258
100_1.dat - 14_7.dat: 13.5001868670212
100_1.dat - 14_8.dat: 17.1972911166368
100_1.dat - 15_1.dat: 12.4133802119749
100_1.dat - 15_2.dat: 12.160476378029
100_1.dat - 15_3.dat: 10.7790050255701
100_1.dat - 15_4.dat: 13.3960158123982
100_1.dat - 15_5.dat: 13.6057623046521
100_1.dat - 15_6.dat: 11.2128734146759
100_1.dat - 15_7.dat: 15.2441454115537
100_1.dat - 15_8.dat: 10.2065821075158
100_1.dat - 16_1.dat: 12.4701024692334
100_1.dat - 16_2.dat: 11.2172828968243
100_1.dat - 16_3.dat: 14.3832890372688
100_1.dat - 16_4.dat: 11.1150557774858
100_1.dat - 16_5.dat: 8.54955114752468
100_1.dat - 16_6.dat: 10.3569894070923
100_1.dat - 16_7.dat: 4.24682079159974
100_1.dat - 16_8.dat: 12.2351396472797
100_1.dat - 17_1.dat: 14.9357797274562
100_1.dat - 17_2.dat: 11.3035666624127
100_1.dat - 17_3.dat: 12.214393942711
100_1.dat - 17_4.dat: 9.90561669746889
100_1.dat - 17_5.dat: 6.16763824787138
100_1.dat - 17_6.dat: 10.4399161001965
100_1.dat - 17_7.dat: 10.9166139496893
100_1.dat - 17_8.dat: 13.3143747922815
100_1.dat - 18_1.dat: 15.8037776242537
100_1.dat - 18_2.dat: 11.2354462148197
100_1.dat - 18_3.dat: 12.5335359819087
100_1.dat - 18_4.dat: 12.2350375507043
100_1.dat - 18_5.dat: 18.3735031810907
100_1.dat - 18_6.dat: 7.67219299262016
100_1.dat - 18_7.dat: 12.7869986363011
100_1.dat - 18_8.dat: 17.8125711828023
100_1.dat - 19_1.dat: 10.7715413539209
100_1.dat - 19_2.dat: 22.2130207232244
100_1.dat - 19_3.dat: 14.6997035610346
100_1.dat - 19_4.dat: 8.78245928683262
100_1.dat - 19_5.dat: 14.0459898454026
100_1.dat - 19_6.dat: 10.4276015146081
100_1.dat - 19_7.dat: 10.9070421465236
100_1.dat - 19_8.dat: 13.2073425794254
100_1.dat - 1_1.dat: 13.4949825316843
100_1.dat - 1_2.dat: 14.2390359568463
100_1.dat - 1_3.dat: 13.103484002687
100_1.dat - 1_4.dat: 15.0995930073958
100_1.dat - 1_5.dat: 11.1863130490746
100_1.dat - 1_6.dat: 13.6755059088601
100_1.dat - 1_7.dat: 11.8117141461197
100_1.dat - 1_8.dat: 13.4573644599243
100_1.dat - 20_1.dat: 14.4483214451981
100_1.dat - 20_2.dat: 19.6298359249474
100_1.dat - 20_3.dat: 21.8670901653048
100_1.dat - 20_4.dat: 18.880165972292
100_1.dat - 20_5.dat: 29.3643129545337
100_1.dat - 20_6.dat: 23.0058225639359
100_1.dat - 20_7.dat: 21.1394697920264
100_1.dat - 20_8.dat: 18.9817821163168
