Processando template : 24_6.dat
Processando template : 24_7.dat
Processando template : 24_8.dat
Processando template : 25_1.dat
Processando template : 25_2.dat
Processando template : 25_3.dat
Processando template : 25_4.dat
Processando template : 25_5.dat
Processando template : 25_6.dat
Processando template : 25_7.dat
Processando template : 25_8.dat
Processando template : 26_1.dat
Processando template : 26_2.dat
Processando template : 26_3.dat
Processando template : 26_4.dat
Processando template : 26_5.dat
Processando template : 26_6.dat
Processando template : 26_7.dat
Processando template : 26_8.dat
Processando template : 27_1.dat
Processando template : 27_2.dat
Processando template : 27_3.dat
Processando template : 27_4.dat
Processando template : 27_5.dat
Processando template : 27_6.dat
Processando template : 27_7.dat
Processando template : 27_8.dat
Processando template : 28_1.dat
Processando template : 28_2.dat
Processando template : 28_3.dat
Processando template : 28_4.dat
Processando template : 28_5.dat
Processando template : 28_6.dat
Processando template : 28_7.dat
Processando template : 28_8.dat
Processando template : 29_1.dat
Processando template : 29_2.dat
Processando template : 29_3.dat
Processando template : 29_4.dat
Processando template : 29_5.dat
Processando template : 29_6.dat
Processando template : 29_7.dat
Processando template : 29_8.dat
Processando template : 2_1.dat
Processando template : 2_2.dat
Processando template : 2_3.dat
Processando template : 2_4.dat
Processando template : 2_5.dat
Processando template : 2_6.dat
Processando template : 2_7.dat
Processando template : 2_8.dat
Processando template : 30_1.dat
Processando template : 30_2.dat
Processando template : 30_3.dat
Processando template : 30_4.dat
Processando template : 30_5.dat
Processando template : 30_6.dat
Processando template : 30_7.dat
Processando template : 30_8.dat
Processando template : 31_1.dat
Processando template : 31_2.dat
Processando template : 31_3.dat
Processando template : 31_4.dat
Processando template : 31_5.dat
Processando template : 31_6.dat
Processando template : 31_7.dat
Processando template : 31_8.dat
Processando template : 32_1.dat
Processando template : 32_2.dat
Processando template : 32_3.dat
Processando template : 32_4.dat
Processando template : 32_5.dat
Processando template : 32_6.dat
Processando template : 32_7.dat
Processando template : 32_8.dat
Processando template : 33_1.dat
Processando template : 33_2.dat
Processando template : 33_3.dat
Processando template : 33_4.dat
Processando template : 33_5.dat
Processando template : 33_6.dat
Processando template : 33_7.dat
Processando template : 33_8.dat
Processando template : 34_1.dat
Processando template : 34_2.dat
Processando template : 34_3.dat
Processando template : 34_4.dat
Processando template : 34_5.dat
Processando template : 34_6.dat
Processando template : 34_7.dat
Processando template : 34_8.dat
Processando template : 35_1.dat
Processando template : 35_2.dat
Processando template : 35_3.dat
Processando template : 35_4.dat
Processando template : 35_5.dat
Processando template : 35_6.dat
Processando template : 35_7.dat
Processando template : 35_8.dat
Processando template : 36_1.dat
Processando template : 36_2.dat
Processando template : 36_3.dat
Processando template : 36_4.dat
Processando template : 36_5.dat
Processando template : 36_6.dat
Processando template : 36_7.dat
Processando template : 36_8.dat
Processando template : 37_1.dat
Processando template : 37_2.dat
Processando template : 37_3.dat
Processando template : 37_4.dat
Processando template : 37_5.dat
Processando template : 37_6.dat
Processando template : 37_7.dat
Processando template : 37_8.dat
Processando template : 38_1.dat
Processando template : 38_2.dat
Processando template : 38_3.dat
Processando template : 38_4.dat
Processando template : 38_5.dat
Processando template : 38_6.dat
Processando template : 38_7.dat
Processando template : 38_8.dat
Processando template : 39_1.dat
Processando template : 39_2.dat
Processando template : 39_3.dat
Processando template : 39_4.dat
Processando template : 39_5.dat
Processando template : 39_6.dat
Processando template : 39_7.dat
Processando template : 39_8.dat
Processando template : 3_1.dat
Processando template : 3_2.dat
